sid,term_id,year_start,semester,term_order,club_event_count,club_active_flag,lib_visit_count,lib_unique_gate,door_event_count,door_unique_ctrl
pjxyqxbj638,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbj658,2021-2022-T2,2021,2,20212,2,0,31.0,3.0,0.0,
pjxyqxbj659,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj662,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj679,2021-2022-T2,2021,2,20212,2,0,17.0,5.0,0.0,
pjxyqxbj681,2021-2022-T2,2021,2,20212,6,1,55.0,6.0,0.0,
pjxyqxbj682,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbj683,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj701,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbj703,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbj710,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj714,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj722,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj729,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj736,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj737,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj740,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj749,2021-2022-T2,2021,2,20212,2,0,73.0,4.0,0.0,
pjxyqxbj762,2021-2022-T2,2021,2,20212,2,0,71.0,6.0,0.0,
pjxyqxbj765,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbj791,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj798,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj807,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqxbj828,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj841,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj851,2021-2022-T2,2021,2,20212,2,0,62.0,6.0,0.0,
pjxyqxbj857,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj861,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxyqxbj862,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj868,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj871,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj872,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj889,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbj893,2021-2022-T2,2021,2,20212,2,0,23.0,5.0,0.0,
pjxyqxbj895,2021-2022-T2,2021,2,20212,2,0,102.0,6.0,0.0,
pjxyqxbj909,2021-2022-T2,2021,2,20212,10,1,0.0,,0.0,
pjxyqxbj914,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj915,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj918,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj922,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj927,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj954,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj955,2021-2022-T2,2021,2,20212,4,1,8.0,6.0,0.0,
pjxyqxbj972,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj973,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxyqxbj978,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj979,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxyqxbj980,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj984,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj991,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbk011,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk021,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk022,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbk027,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk031,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbk036,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqxbk047,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk048,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk052,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk065,2021-2022-T2,2021,2,20212,2,0,72.0,6.0,0.0,
pjxyqxbk070,2021-2022-T2,2021,2,20212,2,0,85.0,6.0,0.0,
pjxyqxbk079,2021-2022-T2,2021,2,20212,2,0,39.0,4.0,0.0,
pjxyqxbk090,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk095,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk101,2021-2022-T2,2021,2,20212,2,0,122.0,6.0,0.0,
pjxyqxbk147,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk148,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk165,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk210,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk211,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk230,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk272,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk276,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk305,2021-2022-T2,2021,2,20212,2,0,81.0,5.0,0.0,
pjxyqxbk316,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk318,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqxbk334,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk336,2021-2022-T2,2021,2,20212,12,1,0.0,,0.0,
pjxyqxbk341,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbk350,2021-2022-T2,2021,2,20212,2,0,2.0,1.0,0.0,
pjxyqxbk358,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk368,2021-2022-T2,2021,2,20212,18,1,0.0,,0.0,
pjxyqxbk382,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk399,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbk411,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk414,2021-2022-T2,2021,2,20212,6,1,54.0,5.0,0.0,
pjxyqxbk429,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk458,2021-2022-T2,2021,2,20212,2,0,3.0,2.0,0.0,
pjxyqxbk469,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk474,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk484,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk503,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk513,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk519,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk520,2021-2022-T2,2021,2,20212,4,1,73.0,7.0,0.0,
pjxyqxbk522,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk528,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk531,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbk537,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk551,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk553,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk566,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk581,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbk583,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk590,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk596,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk609,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk630,2021-2022-T2,2021,2,20212,2,0,243.0,6.0,0.0,
pjxyqxbk637,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk643,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk644,2021-2022-T2,2021,2,20212,2,0,8.0,4.0,0.0,
pjxyqxbk649,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk676,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk680,2021-2022-T2,2021,2,20212,4,1,52.0,5.0,0.0,
pjxyqxbk683,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk706,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk715,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk718,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk720,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk772,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk783,2021-2022-T2,2021,2,20212,2,0,2.0,2.0,0.0,
pjxyqxbk798,2021-2022-T2,2021,2,20212,2,0,227.0,6.0,0.0,
pjxyqxbk799,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk825,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk836,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqxbk852,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk902,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk903,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk907,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk918,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk947,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk954,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk962,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk980,2021-2022-T2,2021,2,20212,2,0,48.0,6.0,0.0,
pjxyqxbk991,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbk995,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl673,2021-2022-T2,2021,2,20212,2,0,20.0,5.0,0.0,
pjxyqxbl687,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl714,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqxbl730,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl737,2021-2022-T2,2021,2,20212,2,0,33.0,5.0,0.0,
pjxyqxbl750,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbl751,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl753,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbl766,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl780,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqxbl794,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl796,2021-2022-T2,2021,2,20212,4,1,27.0,6.0,0.0,
pjxyqxbl797,2021-2022-T2,2021,2,20212,4,1,17.0,5.0,0.0,
pjxyqxbl807,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl808,2021-2022-T2,2021,2,20212,2,0,21.0,5.0,0.0,
pjxyqxbl817,2021-2022-T2,2021,2,20212,2,0,7.0,4.0,0.0,
pjxyqxbl827,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl828,2021-2022-T2,2021,2,20212,4,1,134.0,6.0,0.0,
pjxyqxbl830,2021-2022-T2,2021,2,20212,6,1,35.0,6.0,0.0,
pjxyqxbl839,2021-2022-T2,2021,2,20212,2,0,40.0,6.0,0.0,
pjxyqxbl869,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbl874,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl911,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl912,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl925,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl929,2021-2022-T2,2021,2,20212,2,0,19.0,5.0,0.0,
pjxyqxbl937,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl975,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbl982,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
