XH,TERM_ID,NEXT_TERM_ID,LABEL,LABEL_REASON
pjxyqxbk823,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj955,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl716,2022-2023-2,2023-2024-1,0,next_term_normal
pjxyqxbj932,2022-2023-2,2023-2024-1,0,next_term_normal
pjxyqxbl723,2022-2023-2,2023-2024-1,1,next_term_fail_or_low_average
pjxxxxbj930,2022-2023-2,2023-2024-1,0,next_term_normal
pjxyqxbj566,2022-2023-2,2023-2024-2,0,next_term_normal
pjxuqwbj831,2022-2023-2,2023-2024-1,1,next_term_fail_or_low_average
pjwtqxbj968,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk269,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj915,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuzxbj997,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj904,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk081,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk889,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk472,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj646,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk869,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl867,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk160,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj572,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk939,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj224,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk810,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk094,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj821,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk779,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj935,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj838,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj953,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk246,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk171,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk086,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl843,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj044,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj699,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj936,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl945,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj359,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk839,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqwbj897,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj046,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj093,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl937,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj459,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj540,2023-2024-1,2023-2024-2,0,next_term_normal
pjxrqxbj994,2023-2024-1,2023-2024-2,0,next_term_normal
pjxpqxbj976,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk728,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk759,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj929,2023-2024-1,2023-2024-2,0,next_term_normal
pjxpqxbj977,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj918,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj876,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj305,2023-2024-1,2023-2024-2,0,next_term_normal
pjxpqxbj945,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj914,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl678,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqwbj941,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl847,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj557,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl686,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk592,2023-2024-1,2023-2024-2,0,next_term_normal
pjwtqxbj972,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk595,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl815,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl993,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj605,2023-2024-1,2023-2024-2,0,next_term_normal
pjxqqxbj959,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj508,2023-2024-1,2023-2024-2,0,next_term_normal
pjxrqxbj958,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj909,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk277,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj633,2023-2024-1,2023-2024-2,0,next_term_normal
pjxpqxbj967,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj374,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj737,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj993,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk370,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj671,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj975,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj968,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj923,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj901,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj943,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj907,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj822,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj733,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj584,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl688,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbl704,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk791,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj663,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj288,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl969,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj835,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl996,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk873,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj008,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl910,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj016,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj571,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk885,2023-2024-1,2023-2024-2,0,next_term_normal
pjxqzxbj996,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj355,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj937,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj987,2023-2024-1,2023-2024-2,0,next_term_normal
pjwqzwbj998,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj816,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj934,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj749,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl684,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj607,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj276,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbk533,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj896,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk364,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbj981,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk495,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk217,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbj073,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj065,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk350,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj764,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk553,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk969,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl952,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk180,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj511,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl751,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk993,2023-2024-1,2023-2024-2,0,next_term_normal
pjxrqxbj947,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk905,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj734,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk835,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqwbj171,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk958,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj825,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqwbj924,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqwbj871,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj300,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj117,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk603,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl742,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj994,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl745,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj679,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj950,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj422,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl905,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk095,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj656,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj155,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj007,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqwbj678,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj558,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbj524,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk848,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk419,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbl796,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk354,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj277,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj830,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj714,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj898,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj884,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj610,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj430,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk775,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj320,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj985,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk859,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxuqwbj829,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj512,2023-2024-1,2023-2024-2,0,next_term_normal
pjxwxxbj924,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbk052,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj439,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj124,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj531,2023-2024-1,2023-2024-2,0,next_term_normal
pjwtqxbj920,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk497,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk613,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj100,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbk209,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuzvbj991,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjwrqxbj974,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj401,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj565,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk679,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk815,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj559,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj525,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj489,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj781,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbj605,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj589,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk610,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk811,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk803,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbj455,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj657,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk804,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk987,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk144,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj253,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbj858,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj077,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjwrzxbj996,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbj876,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk903,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj757,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk772,2023-2024-1,2023-2024-2,0,next_term_normal
pjxpqxbj955,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj564,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqwbj334,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj660,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj209,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl878,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj663,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk720,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk521,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj251,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk736,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj871,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk695,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk481,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj362,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk872,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk468,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbk286,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk781,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk705,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbk582,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj399,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbk460,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj536,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj574,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj662,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk902,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj954,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj248,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj692,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk578,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj577,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj435,2023-2024-1,2023-2024-2,0,next_term_normal
pjxrqxbj972,2023-2024-1,2023-2024-2,0,next_term_normal
pjxrqxbj957,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj982,2023-2024-1,2023-2024-2,0,next_term_normal
pjwtqxbj939,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj709,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxuqwbj445,2023-2024-1,2023-2024-2,0,next_term_normal
pjxtztbj987,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj918,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj729,2023-2024-1,2023-2024-2,0,next_term_normal
pjxtztbj989,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj966,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj997,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj932,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj913,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj963,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj980,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj679,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl712,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxuqwbj830,2023-2024-1,2023-2024-2,0,next_term_normal
pjwrqxbj898,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj692,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj669,2023-2024-1,2023-2024-2,0,next_term_normal
pjxqzxbj985,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk195,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbj106,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl963,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk681,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj511,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbk947,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj997,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj088,2023-2024-1,2023-2024-2,0,next_term_normal
pjwtqxbj998,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj188,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj807,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk915,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj953,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj333,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj879,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj282,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj586,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj609,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj841,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk505,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj866,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj557,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk788,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj574,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj937,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk767,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj542,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqwbj340,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxxxxbj945,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj981,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj917,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj944,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj986,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj933,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxxxbj904,2023-2024-1,2023-2024-2,0,next_term_normal
pjxpqxbj957,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxztbj994,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj799,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxuqwbj658,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj080,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj250,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbl939,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk047,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk798,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl980,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqwbk724,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbj253,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk389,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk743,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj150,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj312,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj040,2023-2024-1,2023-2024-2,0,next_term_normal
pjwrqxbj923,2023-2024-1,2023-2024-2,0,next_term_normal
pjxrqxbj918,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj448,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxuqwbj848,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj967,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj770,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj851,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj930,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj576,2023-2024-1,2023-2024-2,0,next_term_normal
pjxqzxbj997,2023-2024-1,2023-2024-2,0,next_term_normal
pjxpqxbj985,2023-2024-1,2023-2024-2,0,next_term_normal
pjxwzxbj987,2023-2024-1,2023-2024-2,0,next_term_normal
pjwrqxbj901,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbj261,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk105,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk844,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl904,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj301,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj116,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjwtqxbj971,2022-2023-2,2023-2024-1,1,next_term_fail_or_low_average
pjxxzxkj995,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj588,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk273,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj599,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj279,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj544,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj400,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl987,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl906,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk039,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj348,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk516,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk491,2023-2024-1,2023-2024-2,0,next_term_normal
pjxxzxkj990,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl812,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk950,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk335,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj998,2023-2024-1,2023-2024-2,0,next_term_normal
pjxpqxbj916,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk992,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj998,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj120,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj522,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj541,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk442,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj897,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk228,2023-2024-1,2023-2024-2,1,next_term_fail_or_low_average
pjxyqxbk403,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk185,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk521,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj525,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj217,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbl743,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj711,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk314,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk961,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj812,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj698,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk542,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk448,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk787,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj239,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbk053,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj837,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk749,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbj885,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj038,2023-2024-1,2023-2024-2,0,next_term_normal
pjxsqxbj941,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqxbj092,2023-2024-1,2023-2024-2,0,next_term_normal
pjxuqwbj615,2023-2024-1,2023-2024-2,0,next_term_normal
pjxyqwbk646,2023-2024-1,2023-2024-2,0,next_term_normal
