XH,TERM_ID,NEXT_TERM_ID,LABEL,LABEL_SUBTYPE,LABEL_REASON
pjxyqwbj185,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwtqxbj925,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj018,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj663,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj980,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwtqxbj947,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk901,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj629,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj537,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj554,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj761,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj282,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk797,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj996,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj916,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj800,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj584,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj976,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk596,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj242,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj391,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl886,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl806,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj665,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj146,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj634,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj594,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxyqxbk005,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl965,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl774,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj984,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk722,2023-2024-1,2023-2024-2,1,overall_low,next_term_overall_low
pjxyqxbj630,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl869,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj594,2023-2024-1,2023-2024-2,1,overall_low,next_term_overall_low
pjxuqwbj535,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj468,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj336,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj327,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj698,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk779,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj787,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj497,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj007,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj174,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxuqwbj857,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxpqxbj956,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxuqwbj933,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxuqwbj845,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxuqwbj785,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwrqxbj926,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk079,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj914,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj548,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj989,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj735,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj677,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj098,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl755,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxyqxbj984,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj626,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj895,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj114,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj240,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk101,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl912,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj765,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj049,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj174,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj162,2023-2024-2,2024-2025-1,1,single_fail,next_term_single_fail
pjxyqxbj060,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj173,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj131,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj132,2023-2024-2,2024-2025-2,0,normal,next_term_normal
pjxyqxbj154,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj043,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj169,2023-2024-2,2024-2025-1,1,overall_low,next_term_overall_low
pjxyqxbj148,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj098,2023-2024-2,2024-2025-2,0,normal,next_term_normal
pjxyqxbj054,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj032,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj167,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj147,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj029,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj145,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj096,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj095,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj066,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj207,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj113,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj063,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxyqxbj052,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj180,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj144,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj164,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj125,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj039,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj243,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj160,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj139,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj100,2023-2024-2,2024-2025-1,0,normal,next_term_normal
pjxyqxbj074,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj214,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj158,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj034,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj086,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj051,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj195,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj084,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwtqxbj982,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj219,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj803,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj488,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj104,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk562,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj812,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj906,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj459,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj928,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj773,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj805,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj976,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj344,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj903,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj651,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxuqwbj618,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj547,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk911,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk076,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj948,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj478,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj883,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj796,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj089,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj865,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwrqxbj977,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj642,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj278,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj496,2022-2023-2,2023-2024-1,0,normal,next_term_normal
pjxyqwbj847,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxyqwbk925,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxuqwbj783,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj327,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj358,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk527,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj512,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxrqxbj978,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxrqxbj916,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxwzxkj992,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk900,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj795,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj589,2023-2024-1,2023-2024-2,1,overall_low,next_term_overall_low
pjxuqwbj666,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk710,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk826,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwrqxbj988,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwtqxbj967,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj410,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwrqxbj951,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwrqxbj993,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwrqxbj967,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwrqxbj978,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl723,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxuqwbj818,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj717,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj925,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj876,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj801,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj771,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj082,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk806,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj955,2023-2024-1,2023-2024-2,1,overall_low,next_term_overall_low
pjxyqwbj400,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj778,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj879,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk642,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj892,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxwxxbj972,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxwzxkj991,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk426,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj861,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk625,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj507,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk775,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj894,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj339,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk755,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj001,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj753,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxyqxbj818,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl816,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl753,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj395,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj664,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk565,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk972,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj582,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj726,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj485,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk949,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxyqwbk607,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj688,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj299,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj003,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk991,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk154,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj988,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj621,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj461,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj516,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj505,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl990,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj571,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj840,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj893,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk230,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk015,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk632,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl724,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl872,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl884,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk295,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwtqxbj974,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwtqxbj943,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk756,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj950,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxrqxbj914,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxyqxbj885,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwtqxbj944,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk378,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk643,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj659,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj714,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk211,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj707,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwuzxbj992,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk116,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj393,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk955,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl738,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxpqxbj992,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj914,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk812,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj311,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj761,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj986,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwrqxbj991,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj133,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj634,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk305,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl929,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk644,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj722,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj500,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj814,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj793,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj472,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwtqxbj935,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj622,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj762,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxyqxbk300,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk257,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxyqxbk272,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj533,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl911,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj807,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj868,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl839,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbl984,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj913,2023-2024-1,2023-2024-2,1,overall_low,next_term_overall_low
pjxuqwbj519,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj686,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj643,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwtqxbj957,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwtqxbj941,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwtqxbj946,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk391,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjxyqxbl854,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk640,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj642,2023-2024-1,2023-2024-2,1,single_fail,next_term_single_fail
pjwtqxbj932,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj430,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxwxxbj944,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxwzxkj985,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj454,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj269,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxrqxbj901,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj280,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj969,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj624,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj837,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjvyzxbj993,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj853,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj965,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj895,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj464,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk844,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj522,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj727,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj150,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj894,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj992,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj490,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj257,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk700,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxsqxbj949,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj223,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj691,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj611,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk721,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj216,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk577,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk148,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk649,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj290,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk458,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk382,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk826,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj788,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj772,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk716,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj001,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj266,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj602,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk595,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj356,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj388,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj243,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk908,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj546,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk962,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk398,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk287,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk358,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk813,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj433,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk618,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwrqxbj984,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxpqxbj934,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj857,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxwxxbj916,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk585,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj279,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk624,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk137,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk388,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj687,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxuqwbj839,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbj581,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbj338,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqwbk871,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjwrqxbj935,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxwxxbj946,2023-2024-1,2023-2024-2,0,normal,next_term_normal
pjxyqxbk878,2023-2024-1,2023-2024-2,0,normal,next_term_normal
